# x y z potential pseudo_potential
0.0000000000e+00 -3.1818181818e-01 -1.4393939394e+00 2.4006814906e-09 -2.5720113066e-09
0.0000000000e+00 -2.8787878788e-01 -1.4393939394e+00 2.4108463156e-09 -2.5510958929e-09
0.0000000000e+00 -2.5757575758e-01 -1.4393939394e+00 2.4201055423e-09 -2.5323829047e-09
0.0000000000e+00 -2.2727272727e-01 -1.4393939394e+00 2.4284257999e-09 -2.5158389713e-09
0.0000000000e+00 -1.9696969697e-01 -1.4393939394e+00 2.4357765121e-09 -2.5014335164e-09
0.0000000000e+00 -1.6666666667e-01 -1.4393939394e+00 2.4421301958e-09 -2.4891390568e-09
0.0000000000e+00 -1.3636363636e-01 -1.4393939394e+00 2.4474627374e-09 -2.4789314791e-09
0.0000000000e+00 -1.0606060606e-01 -1.4393939394e+00 2.4517536408e-09 -2.4707902870e-09
0.0000000000e+00 -7.5757575758e-02 -1.4393939394e+00 2.4549862419e-09 -2.4646988165e-09
0.0000000000e+00 -4.5454545455e-02 -1.4393939394e+00 2.4571478867e-09 -2.4606444135e-09
0.0000000000e+00 -1.5151515152e-02 -1.4393939394e+00 2.4582300668e-09 -2.4586185697e-09
0.0000000000e+00 1.5151515152e-02 -1.4393939394e+00 2.4582285125e-09 -2.4586170154e-09
0.0000000000e+00 4.5454545455e-02 -1.4393939394e+00 2.4571432391e-09 -2.4606397659e-09
0.0000000000e+00 7.5757575758e-02 -1.4393939394e+00 2.4549785465e-09 -2.4646911212e-09
0.0000000000e+00 1.0606060606e-01 -1.4393939394e+00 2.4517429724e-09 -2.4707796186e-09
0.0000000000e+00 1.3636363636e-01 -1.4393939394e+00 2.4474491986e-09 -2.4789179403e-09
0.0000000000e+00 1.6666666667e-01 -1.4393939394e+00 2.4421139148e-09 -2.4891227759e-09
0.0000000000e+00 1.9696969697e-01 -1.4393939394e+00 2.4357576404e-09 -2.5014146447e-09
0.0000000000e+00 2.2727272727e-01 -1.4393939394e+00 2.4284045091e-09 -2.5158176805e-09
0.0000000000e+00 2.5757575758e-01 -1.4393939394e+00 2.4200820210e-09 -2.5323593834e-09
0.0000000000e+00 2.8787878788e-01 -1.4393939394e+00 2.4108207662e-09 -2.5510703435e-09
0.0000000000e+00 3.1818181818e-01 -1.4393939394e+00 2.4006541253e-09 -2.5719839413e-09
0.0000000000e+00 3.4848484848e-01 -1.4393939394e+00 2.3896179531e-09 -2.5951360317e-09
0.0000000000e+00 3.7878787879e-01 -1.4393939394e+00 2.3777502498e-09 -2.6205646149e-09
0.0000000000e+00 4.0909090909e-01 -1.4393939394e+00 2.3650908262e-09 -2.6483095016e-09
