# x y z potential pseudo_potential
-3.1818181818e-01 -1.4393939394e+00 0.0000000000e+00 3.5303006912e-09 -7.2078699389e-09
-2.8787878788e-01 -1.4393939394e+00 0.0000000000e+00 3.5453134186e-09 -7.1918024275e-09
-2.5757575758e-01 -1.4393939394e+00 0.0000000000e+00 3.5589893494e-09 -7.1775061434e-09
-2.2727272727e-01 -1.4393939394e+00 0.0000000000e+00 3.5712789734e-09 -7.1649315765e-09
-1.9696969697e-01 -1.4393939394e+00 0.0000000000e+00 3.5821369183e-09 -7.1540333543e-09
-1.6666666667e-01 -1.4393939394e+00 0.0000000000e+00 3.5915223952e-09 -7.1447706879e-09
-1.3636363636e-01 -1.4393939394e+00 0.0000000000e+00 3.5993996104e-09 -7.1371077837e-09
-1.0606060606e-01 -1.4393939394e+00 0.0000000000e+00 3.6057381355e-09 -7.1310142134e-09
-7.5757575758e-02 -1.4393939394e+00 0.0000000000e+00 3.6105132281e-09 -7.1264652344e-09
-4.5454545455e-02 -1.4393939394e+00 0.0000000000e+00 3.6137060963e-09 -7.1234420548e-09
-1.5151515152e-02 -1.4393939394e+00 0.0000000000e+00 3.6153041030e-09 -7.1219320376e-09
1.5151515152e-02 -1.4393939394e+00 0.0000000000e+00 3.6153009036e-09 -7.1219288383e-09
4.5454545455e-02 -1.4393939394e+00 0.0000000000e+00 3.6136965163e-09 -7.1234324748e-09
7.5757575758e-02 -1.4393939394e+00 0.0000000000e+00 3.6104973217e-09 -7.1264493280e-09
1.0606060606e-01 -1.4393939394e+00 0.0000000000e+00 3.6057159927e-09 -7.1309920706e-09
1.3636363636e-01 -1.4393939394e+00 0.0000000000e+00 3.5993713561e-09 -7.1370795295e-09
1.6666666667e-01 -1.4393939394e+00 0.0000000000e+00 3.5914881886e-09 -7.1447364813e-09
1.9696969697e-01 -1.4393939394e+00 0.0000000000e+00 3.5820969515e-09 -7.1539933875e-09
2.2727272727e-01 -1.4393939394e+00 0.0000000000e+00 3.5712334698e-09 -7.1648860728e-09
2.5757575758e-01 -1.4393939394e+00 0.0000000000e+00 3.5589385617e-09 -7.1774553558e-09
2.8787878788e-01 -1.4393939394e+00 0.0000000000e+00 3.5452576271e-09 -7.1917466360e-09
3.1818181818e-01 -1.4393939394e+00 0.0000000000e+00 3.5302402007e-09 -7.2078094484e-09
3.4848484848e-01 -1.4393939394e+00 0.0000000000e+00 3.5139394806e-09 -7.2256969908e-09
3.7878787879e-01 -1.4393939394e+00 0.0000000000e+00 3.4964118380e-09 -7.2454656347e-09
4.0909090909e-01 -1.4393939394e+00 0.0000000000e+00 3.4777163186e-09 -7.2671744257e-09
